track,k,mean_pass,mean_pass_ci_lo,mean_pass_ci_hi,d_pass,d_pass_ci_lo,d_pass_ci_hi
feedback,36,0.9648288923336021,0.89686863655247,0.9998768320999164,0.9634967950466956,0.876523232569263,0.9999102132195623
feedback,37,0.9650507536862868,0.8976957943898263,0.9999509252898151,0.9636462134996807,0.8840566862093432,0.9999574145076682
feedback,38,0.9652481395601754,0.8965712646070347,0.9999610518173285,0.963778646237537,0.8769189541618152,0.9999672867851779
feedback,39,0.9654235323654151,0.8975752946539667,0.9999384367435372,0.9638958819076029,0.8813172495484213,0.9999539954248425
feedback,40,0.9655791782490364,0.8981325154745519,0.9999757783908966,0.9639995313541667,0.8836198266617271,0.9999790688197714
feedback,41,0.965717109028391,0.8988067209265529,0.9999810264062046,0.9640910448429753,0.8872643650022503,0.999984437237874
feedback,42,0.9658391620535851,0.8985463869044816,0.999970414057133,0.9641717276086237,0.8825004467022172,0.9999786037021698
feedback,43,0.965946998199078,0.8988871484307602,0.9999773323217905,0.9642427538891838,0.8824304233460832,0.9999823760737548
feedback,44,0.9660421181657238,0.8989962622953426,0.9999911403256387,0.9643051795968687,0.8839675122716592,0.999992280749327
feedback,45,0.9661258772572585,0.89902739586369,0.9999931970357584,0.9643599537593094,0.8807046452778716,0.9999945271325601
feedback,46,0.9661994987794704,0.8991640468822644,0.9999948050091246,0.9644079288530241,0.8823570756946533,0.999995548497306
feedback,47,0.9662640861958999,0.8993580405246168,0.9999960556550761,0.9644498701388254,0.885767027594506,0.9999964310143334
feedback,48,0.9663206341608285,0.8993783581708249,0.9999970231359064,0.9644864640981169,0.8815072800683317,0.9999972645972236
feedback,49,0.9663700385384064,0.8992767473980171,0.9999977673519298,0.9645183260592354,0.8799407522881277,0.9999978443397943
feedback,50,0.9664131055059613,0.8995401081686591,0.9999983364583007,0.9645460070940862,0.8858037519136595,0.9999985749592422
feedback,51,0.9664505598297308,0.8995689865714643,0.9999987689791425,0.9645700002572549,0.882085661029307,0.9999989685113561
feedback,52,0.966483052392397,0.8996630642777804,0.9999990955765128,0.964590746232472,0.8819800260637922,0.9999992728767284
feedback,53,0.9665111670437819,0.8996890632777573,0.9999993405245406,0.9646086384447122,0.8829432228974823,0.9999994393123625
feedback,54,0.9665354268388363,0.8996646626957399,0.9999995229326465,0.964624027690247,0.8798837837012219,0.9999995944370647
feedback,55,0.9665562997205314,0.8997940898013757,0.9999996577560288,0.9646372263316088,0.8856516310280645,0.9999997214961615
feedback,56,0.9665742036994087,0.8997598244260123,0.9999997566265094,0.9646485120995957,0.8755139336551057,0.9999998000250307
feedback,57,0.9665895115762704,0.8998656248086164,0.999999657064627,0.9646581315401086,0.8831014047587573,0.9999997505549344
feedback,58,0.9666025552497731,0.8998797102801634,0.9999998803713815,0.9646663031397212,0.8820572528230941,0.9999998824641255
feedback,59,0.9666136296464548,0.899906054944529,0.9999999173992873,0.9646732201604026,0.8809949634553508,0.9999999303608889
feedback,60,0.9666229963069389,0.8999127156907875,0.9999999435897571,0.9646790532106884,0.8836094393939365,0.9999999508708232
feedback,61,0.9666308866586782,0.8999039145489298,0.9999999238461721,0.964683952577819,0.8794179081742789,0.9999999394622094
feedback,62,0.9666375050025802,0.8999445833044183,0.9999999746153907,0.9646880503428675,0.8850743572910912,0.9999999790560065
feedback,63,0.9666430312381654,0.899954925802389,0.9999999832995992,0.9646914622986718,0.8813055162761718,0.9999999842757921
feedback,64,0.9666476233495139,0.899965172062253,0.9999999891673075,0.964694289688407,0.8865109758433838,0.9999999898838227
feedback,65,0.9666514196721143,0.8999695196796469,0.9999999930791131,0.9646966207808731,0.8830776254629018,0.9999999944100529
feedback,66,0.9666545409588352,0.8999757572848807,0.9999999956497283,0.964698532297013,0.8838548698987159,0.9999999964399092
feedback,67,0.9666570922615453,0.8999815323183936,0.9999999973130674,0.964700090700781,0.8828442978163202,0.9999999975378279
feedback,68,0.9666591646434038,0.8999854907172311,0.9999999983715561,0.9647013533662424,0.8823456281801727,0.9999999985725057
feedback,69,0.9666608367355051,0.8999890486125781,0.9999999990331114,0.9647023696316813,0.8865351054179283,0.9999999991613474
feedback,70,0.9666621761503628,0.8999915215065121,0.9999999988771616,0.9647031817505131,0.8872587938344607,0.9999999991936208
feedback,71,0.9666632407636602,0.8999933243259607,0.9999999996818624,0.9647038257479172,0.8843660141366473,0.9999999997349116
feedback,72,0.9666640798747383,0.8999948230568597,0.9999999998244758,0.9647043321913268,0.8775391121453865,0.9999999998358488
feedback,73,0.966664735255441,0.8999963016226682,0.9999999999059691,0.9647047268822062,0.8858348613219678,0.9999999999150782
feedback,74,0.9666652420961752,0.8999970961542023,0.9999999999512432,0.9647050314759205,0.8825884640802658,0.9999999999624983
feedback,75,0.9666656298573554,0.8999979980049861,0.9999999999756216,0.9647052640359361,0.8831097993323594,0.9999999999782209
feedback,76,0.9666659230337825,0.8999985356693888,0.9999999999882985,0.9647054395280787,0.8846153208956075,0.9999999999908996
feedback,77,0.9666661418389453,0.8999989646644034,0.9999999999946367,0.9647055702601146,0.8853435409804057,0.9999999999952593
feedback,78,0.9666663028157245,0.8999992810192073,0.9999999999930628,0.9647056662715023,0.8838582030246764,0.9999999999946484
feedback,79,0.9666664193795174,0.8999995105772719,0.9999999999990461,0.964705735677778,0.8838516495033871,0.9999999999992397
feedback,80,0.9666665022993745,0.8999996742089886,0.9999999999996365,0.9647057849736934,0.8833628100874877,0.9999999999996512
feedback,81,0.9666665601223569,0.8999998877165587,0.9999999999998728,0.9647058192989018,0.88606979378874,0.9999999999998906
feedback,82,0.96666659954596,0.899999866589271,0.9999999999999598,0.9647058426696968,0.881050702997344,0.9999999999999679
feedback,83,0.9666666257431352,0.8999999185789386,0.9999999999999889,0.9647058581800397,0.8818185017469502,0.999999999999991
feedback,84,0.9666666426441215,0.8999999519499008,0.9999999999999974,0.9647058681748633,0.878172576586913,0.9999999999999976
feedback,85,0.9666666531790443,0.8999999731124597,0.9999999999999996,0.9647058743984094,0.8838457684155028,0.9999999999999996
feedback,86,0.9666666594849621,0.8999999856716727,0.9999999999999999,0.9647058781201546,0.8825958753454404,0.9999999999999999
feedback,87,0.966666663080826,0.8999999962884921,1.0,0.9647058802406752,0.8863157849594738,1.0
feedback,88,0.9666666650135909,0.8999999966977036,1.0,0.9647058813796365,0.8831168809448481,1.0
feedback,89,0.9666666659785276,0.8999999979384742,1.0,0.9647058819479267,0.8778280538187879,1.0
feedback,90,0.9666666664166095,0.8999999995000609,1.0,0.9647058822058076,0.8851063829745754,1.0
feedback,91,0.9666666665916845,0.8999999998500532,1.0,0.96470588230883,0.8848490796342802,1.0
feedback,92,0.9666666666500079,0.8999999999833412,1.0,0.964705882343142,0.8865426550366983,1.0
feedback,93,0.9666666666645843,0.8999999999958352,1.0,0.9647058823517163,0.8810572687224326,1.0
feedback,94,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8842412679574404,1.0
feedback,95,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8860759493670886,1.0
feedback,96,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8867924528301887,1.0
feedback,97,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8818380743982493,1.0
feedback,98,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8863037721152776,1.0
feedback,99,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8870114512221977,1.0
feedback,100,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8860455858141482,1.0
