track,k,mean_pass,mean_pass_ci_lo,mean_pass_ci_hi,d_pass,d_pass_ci_lo,d_pass_ci_hi
feedback,36,0.9451571039119641,0.857158324081926,0.999998779829659,0.9445234995159326,0.8499731653418595,0.9999988912842084
feedback,37,0.9455208982635555,0.8579991401613498,0.9999991611330209,0.9448552329706225,0.8527927679965959,0.9999992355034801
feedback,38,0.9458798030609754,0.8586655215467525,0.9999994274400211,0.9451840631590025,0.8539479542868065,0.9999995142160176
feedback,39,0.9462345447712316,0.8591365222389473,0.999999224273603,0.9455104252701644,0.8489649870495655,0.9999993617401151
feedback,40,0.946585749661155,0.8599972210595481,0.9999997393050623,0.9458346933626541,0.8543634072149145,0.999999766627679
feedback,41,0.9469339568830732,0.8666646810302429,0.9999998262033756,0.9461571886457391,0.8592666796259022,0.9999998488725012
feedback,42,0.9472796298512508,0.8613333333333333,0.9999998851174859,0.9464781866068108,0.8579525906581915,0.9999999038879329
feedback,43,0.9476231661543347,0.8619565747555221,0.9999999247321459,0.9467979231650158,0.8575774866955469,0.9999999352399594
feedback,44,0.9479649062077794,0.862666617808586,0.9999999511419193,0.9471165999987533,0.8573121599551919,0.9999999600011777
feedback,45,0.9483051408167761,0.8633051722255423,0.9999999685912339,0.9474343891685901,0.8521393200193901,0.9999999734105032
feedback,46,0.9486441177930371,0.8639774711137672,0.9999999800126034,0.9477514371361246,0.8574180499145814,0.999999983249056
feedback,47,0.9489820477466758,0.8666487140987261,0.9999999874153429,0.9480678682624392,0.8629452156808721,0.9999999899518912
feedback,48,0.9493191091563956,0.8653191091563956,0.99999999216427,0.9483837878561395,0.8525204880956779,0.9999999935483014
feedback,49,0.9496554528064192,0.8659775818029305,0.9999999951780123,0.948699284829975,0.8576214861472299,0.9999999960994763
feedback,50,0.949991205666431,0.8666578752641099,0.9999999970689879,0.949014434016094,0.8588079272295791,0.9999999976434677
feedback,51,0.9503264742807319,0.8666666666227015,0.9999999982413927,0.949329298182719,0.8560253048202935,0.9999999986481296
feedback,52,0.9506613477243933,0.8679946810577267,0.9999999989591916,0.9496439297890609,0.8637199897630535,0.9999999990934417
feedback,53,0.9509959001771492,0.866658365132532,0.9999999993928619,0.9499583725103691,0.8567535531307869,0.999999999477751
feedback,54,0.9513301931597505,0.86932705332623,0.9999999996512184,0.9502726625609245,0.8586368446941067,0.9999999996935391
feedback,55,0.951664277472398,0.8699976108057313,0.9999999998028627,0.9505868298393392,0.8657313806036793,0.9999999998382936
feedback,56,0.9519981948704245,0.8706630564047776,0.9999999998904792,0.9509008989176174,0.85989922196348,0.9999999999117358
feedback,57,0.9523319795085536,0.871333299372717,0.9999999999402613,0.9512148898929363,0.8647081147921634,0.9999999999467298
feedback,58,0.9526656591816598,0.8719979850619393,0.9999999999680468,0.9515288191189482,0.8620043425721774,0.9999999999736046
feedback,59,0.952999256386961,0.8726659230699466,0.9999999999832626,0.951842699831529,0.8666057889922845,0.9999999999859693
feedback,60,0.9533327892299057,0.8798328028324914,0.9999999999828544,0.9521565426822411,0.8709213056745306,0.9999999999880081
feedback,61,0.9536662721936104,0.8666666666665596,0.9999999999914272,0.9524703561913114,0.8629230498435133,0.999999999993284
feedback,62,0.9539997167895643,0.8746663834561788,0.9999999999979117,0.952784147130625,0.8686565483221361,0.999999999998257
feedback,63,0.9543331321053603,0.8753331321033574,0.9999999999980216,0.9530979208460578,0.8652986964406928,0.9999999999985784
feedback,64,0.9546665252634667,0.8759998585968002,0.9999999999995455,0.9534116815274225,0.8697939697088639,0.9999999999996159
feedback,65,0.954999901803447,0.8766664702739548,0.999999999999596,0.9537254324333528,0.8688404711237127,0.9999999999997029
feedback,66,0.9553332659986061,0.8773332659986062,0.9999999999999134,0.9540391760775911,0.8686385037846003,0.9999999999999195
feedback,67,0.9556666211167271,0.877999953311278,0.9999999999999644,0.9543529143823801,0.8700351985559288,0.9999999999999689
feedback,68,0.9559999696333833,0.8786666659074742,0.999999999999986,0.9546666488039477,0.8708098853655993,0.999999999999988
feedback,69,0.9563333134052452,0.8896666268105006,0.9999999999999948,0.9549803804344567,0.8780722300158597,0.9999999999999953
feedback,70,0.9566666538098371,0.8897499498583699,0.9999999999999981,0.9552941100842175,0.8769813657836891,0.9999999999999982
feedback,71,0.9569999918573419,0.880666666666666,0.9999999999999994,0.9556078383474559,0.8733450196482623,0.9999999999999994
feedback,72,0.9573333282792699,0.8813333282792698,0.9999999999999998,0.9559215656544725,0.8679646673394975,0.9999999999999998
feedback,73,0.9576666635981282,0.882,1.0,0.9562352923126245,0.8769291088452412,1.0
feedback,74,0.957999998181607,0.8826666630298804,1.0,0.9565490185382002,0.8681173469387755,1.0
feedback,75,0.9583333322842603,0.8833333322842604,1.0,0.9568627444809376,0.8711641018202887,1.0
feedback,76,0.9586666660791858,0.884,1.0,0.9571764702426583,0.8739800496521657,1.0
feedback,77,0.9589999996817812,0.8846666663484478,1.0,0.957490195891244,0.8751484908089902,1.0
feedback,78,0.9593333331673062,0.8853333333291827,1.0,0.9578039214709644,0.875663174654446,1.0
feedback,79,0.959666666583653,0.8859999998339728,1.0,0.958117647009992,0.8745418180292378,1.0
feedback,80,0.9599999999604697,0.8866666666271363,1.0,0.9584313725257665,0.8720357467076285,1.0
feedback,81,0.9603333333155446,0.8873333333333334,1.0,0.9587450980287519,0.8788947760696826,1.0
feedback,82,0.9606666666591768,0.8879999999925101,1.0,0.9590588235250059,0.873462214411149,1.0
feedback,83,0.9609999999970873,0.8886666666608412,1.0,0.9593725490178945,0.8766572847665216,1.0
feedback,84,0.9613333333323053,0.8893333333322796,1.0,0.9596862745091992,0.8740264245775096,1.0
feedback,85,0.9616666666663455,0.89,1.0,0.9599999999998111,0.8799807280509743,1.0
feedback,86,0.9619999999999143,0.8906666666665788,1.0,0.9603137254901457,0.8773955398093444,1.0
feedback,87,0.962333333333315,0.8913333333333334,1.0,0.9606274509803814,0.8806697940019002,1.0
feedback,88,0.9626666666666638,0.8958999999999889,1.0,0.9609411764705866,0.8797192867072223,1.0
feedback,89,0.9629999999999997,0.8925749999999997,1.0,0.9612549019607842,0.8738173515981731,1.0
feedback,90,0.9633333333333333,0.8933333333333332,1.0,0.9615686274509804,0.8790633622388647,1.0
feedback,91,0.9636666666666667,0.894,1.0,0.9618823529411764,0.8812526766595289,1.0
feedback,92,0.9640000000000001,0.8946666666666668,1.0,0.9621960784313726,0.8843086386554623,1.0
feedback,93,0.9643333333333334,0.8953333333333333,1.0,0.9625098039215686,0.8787880335713201,1.0
feedback,94,0.9646666666666667,0.8979999999999999,1.0,0.9628235294117647,0.8828592811656473,1.0
feedback,95,0.965,0.8966666666666666,1.0,0.9631372549019608,0.8843752552062066,1.0
feedback,96,0.9653333333333334,0.8986333333333334,1.0,0.9634509803921568,0.8857792122238763,1.0
feedback,97,0.9656666666666667,0.8979999999999999,1.0,0.963764705882353,0.8813186813186814,1.0
feedback,98,0.966,0.8986666666666667,1.0,0.964078431372549,0.8854421249832731,1.0
feedback,99,0.9663333333333333,0.8993333333333333,1.0,0.9643921568627452,0.8859753070175438,1.0
feedback,100,0.9666666666666667,0.9,1.0,0.9647058823529412,0.8860455858141482,1.0
